VIZILLE,5.772486,45.056036,Glissement de Terrain
SAINT-PIERRE-DE-MESAGE,5.772486,45.056036,Secousse Sismique
VIZILLE,5.772486,45.056036,Secousse Sismique
LA TRONCHE,5.755523,45.189717,Mouvement de Terrain
CHAMP-SUR-DRAC,5.7290611444634,45.073189051814,Glissement de Terrain
CHAMP-SUR-DRAC,5.7290611444634,45.073189051814,Secousse Sismique
LA TRONCHE,5.751395,45.188606,Mouvement de Terrain
CHAMP-SUR-DRAC,5.7290058405482,45.07314123441,Glissement de Terrain
CHAMP-SUR-DRAC,5.7290058405482,45.07314123441,Secousse Sismique
SAINT-GEORGES-DE-COMMIERS,5.706388,45.028493,Secousse Sismique
SAINT-GEORGES-DE-COMMIERS,5.705693,45.03903,Secousse Sismique
SAINT-GEORGES-DE-COMMIERS,5.707711,45.049961,Secousse Sismique
SAINT-GEORGES-DE-COMMIERS,5.7064148550206,45.028410878978,Secousse Sismique
LA TRONCHE,5.753932,45.186245,Mouvement de Terrain
LA TRONCHE,5.751905,45.185555,Mouvement de Terrain
VARCES-ALLIERES-ET-RISSET,5.662768,45.077056,Mouvement de Terrain
SAINT-PAUL-DE-VARCES,5.662768,45.077056,Secousse Sismique
LA TRONCHE,5.747829,45.1868,Mouvement de Terrain
CHAMP-SUR-DRAC,5.729899,45.073842,Glissement de Terrain
CHAMP-SUR-DRAC,5.729899,45.073842,Secousse Sismique
VENON,5.8051200094039,45.170338197995,Mouvement de Terrain
SEYSSINET-PARISET,5.694575,45.187885,Glissement de Terrain
SEYSSINET-PARISET,5.692242,45.187361,Glissement de Terrain
SEYSSINET-PARISET,5.698398,45.18931,Glissement de Terrain
SEYSSINET-PARISET,5.693546,45.189074,Glissement de Terrain
VENON,5.806506,45.171157,Mouvement de Terrain
SEYSSINET-PARISET,5.700651,45.189225,Glissement de Terrain
SEYSSINET-PARISET,5.691228,45.190098,Glissement de Terrain
VIZILLE,5.770236,45.086601,Glissement de Terrain
VIZILLE,5.770236,45.086601,Secousse Sismique
VARCES-ALLIERES-ET-RISSET,5.678875,45.088808,Mouvement de Terrain
SEYSSINET-PARISET,5.685778,45.185386,Glissement de Terrain
SEYSSINET-PARISET,5.688762,45.185098,Glissement de Terrain
SEYSSINET-PARISET,5.699308,45.191095,Glissement de Terrain
SEYSSINET-PARISET,5.690025,45.189667,Glissement de Terrain
VARCES-ALLIERES-ET-RISSET,5.683624,45.095993,Mouvement de Terrain
VIZILLE,5.772468,45.056022,Glissement de Terrain
SAINT-PIERRE-DE-MESAGE,5.772468,45.056022,Secousse Sismique
VIZILLE,5.772468,45.056022,Secousse Sismique
LE GUA,5.645373,45.021699,Mouvement de Terrain
VARCES-ALLIERES-ET-RISSET,5.6848,45.089118,Mouvement de Terrain
VIZILLE,5.777642,45.055298,Glissement de Terrain
SAINT-PIERRE-DE-MESAGE,5.777642,45.055298,Secousse Sismique
VIZILLE,5.777642,45.055298,Secousse Sismique
VIZILLE,5.773835,45.082203,Glissement de Terrain
VIZILLE,5.773835,45.082203,Secousse Sismique
CLAIX,5.665879,45.109544,Mouvement de Terrain
VARCES-ALLIERES-ET-RISSET,5.665879,45.109544,Mouvement de Terrain
NOTRE-DAME-DE-COMMIERS,5.697676,45.010318,Secousse Sismique
VENON,5.806173,45.185618,Mouvement de Terrain
VENON,5.807548,45.187302,Mouvement de Terrain
LA TRONCHE,5.755726,45.193724,Mouvement de Terrain
SEYSSINET-PARISET,5.680314,45.169483,Glissement de Terrain
CLAIX,5.699535,45.12234,Mouvement de Terrain
CLAIX,5.7001,45.120557,Mouvement de Terrain
CLAIX,5.694002,45.131975,Mouvement de Terrain
CLAIX,5.694799,45.126719,Mouvement de Terrain
BRIE-ET-ANGONNES,5.768739,45.136769,Secousse Sismique
SEYSSINET-PARISET,5.694685,45.185589,Glissement de Terrain
